 
 1025  1025
 $r
 nr=1025
   2.26484E+00  2.26621E+00  2.26758E+00  2.26895E+00  2.27031E+00  2.27168E+00
   2.27305E+00  2.27441E+00  2.27578E+00  2.27715E+00  2.27852E+00  2.27988E+00
   2.28125E+00  2.28262E+00  2.28398E+00  2.28535E+00  2.28672E+00  2.28809E+00
   2.28945E+00  2.29082E+00  2.29219E+00  2.29355E+00  2.29492E+00  2.29629E+00
   2.29766E+00  2.29902E+00  2.30039E+00  2.30176E+00  2.30313E+00  2.30449E+00
   2.30586E+00  2.30723E+00  2.30859E+00  2.30996E+00  2.31133E+00  2.31270E+00
   2.31406E+00  2.31543E+00  2.31680E+00  2.31816E+00  2.31953E+00  2.32090E+00
   2.32227E+00  2.32363E+00  2.32500E+00  2.32637E+00  2.32773E+00  2.32910E+00
   2.33047E+00  2.33184E+00  2.33320E+00  2.33457E+00  2.33594E+00  2.33730E+00
   2.33867E+00  2.34004E+00  2.34141E+00  2.34277E+00  2.34414E+00  2.34551E+00
   2.34687E+00  2.34824E+00  2.34961E+00  2.35098E+00  2.35234E+00  2.35371E+00
   2.35508E+00  2.35645E+00  2.35781E+00  2.35918E+00  2.36055E+00  2.36191E+00
   2.36328E+00  2.36465E+00  2.36602E+00  2.36738E+00  2.36875E+00  2.37012E+00
   2.37148E+00  2.37285E+00  2.37422E+00  2.37559E+00  2.37695E+00  2.37832E+00
   2.37969E+00  2.38105E+00  2.38242E+00  2.38379E+00  2.38516E+00  2.38652E+00
   2.38789E+00  2.38926E+00  2.39062E+00  2.39199E+00  2.39336E+00  2.39473E+00
   2.39609E+00  2.39746E+00  2.39883E+00  2.40020E+00  2.40156E+00  2.40293E+00
   2.40430E+00  2.40566E+00  2.40703E+00  2.40840E+00  2.40977E+00  2.41113E+00
   2.41250E+00  2.41387E+00  2.41523E+00  2.41660E+00  2.41797E+00  2.41934E+00
   2.42070E+00  2.42207E+00  2.42344E+00  2.42480E+00  2.42617E+00  2.42754E+00
   2.42891E+00  2.43027E+00  2.43164E+00  2.43301E+00  2.43438E+00  2.43574E+00
   2.43711E+00  2.43848E+00  2.43984E+00  2.44121E+00  2.44258E+00  2.44395E+00
   2.44531E+00  2.44668E+00  2.44805E+00  2.44941E+00  2.45078E+00  2.45215E+00
   2.45352E+00  2.45488E+00  2.45625E+00  2.45762E+00  2.45898E+00  2.46035E+00
   2.46172E+00  2.46309E+00  2.46445E+00  2.46582E+00  2.46719E+00  2.46855E+00
   2.46992E+00  2.47129E+00  2.47266E+00  2.47402E+00  2.47539E+00  2.47676E+00
   2.47812E+00  2.47949E+00  2.48086E+00  2.48223E+00  2.48359E+00  2.48496E+00
   2.48633E+00  2.48770E+00  2.48906E+00  2.49043E+00  2.49180E+00  2.49316E+00
   2.49453E+00  2.49590E+00  2.49727E+00  2.49863E+00  2.50000E+00
 $z
 nz=1025
  -1.75000E+00 -1.74658E+00 -1.74316E+00 -1.73975E+00 -1.73633E+00 -1.73291E+00
  -1.72949E+00 -1.72607E+00 -1.72266E+00 -1.71924E+00 -1.71582E+00 -1.71240E+00
  -1.70898E+00 -1.70557E+00 -1.70215E+00 -1.69873E+00 -1.69531E+00 -1.69189E+00
  -1.68848E+00 -1.68506E+00 -1.68164E+00 -1.67822E+00 -1.67480E+00 -1.67139E+00
  -1.66797E+00 -1.66455E+00 -1.66113E+00 -1.65771E+00 -1.65430E+00 -1.65088E+00
  -1.64746E+00 -1.64404E+00 -1.64062E+00 -1.63721E+00 -1.63379E+00 -1.63037E+00
  -1.62695E+00 -1.62354E+00 -1.62012E+00 -1.61670E+00 -1.61328E+00 -1.60986E+00
  -1.60645E+00 -1.60303E+00 -1.59961E+00 -1.59619E+00 -1.59277E+00 -1.58936E+00
  -1.58594E+00 -1.58252E+00 -1.57910E+00 -1.57568E+00 -1.57227E+00 -1.56885E+00
  -1.56543E+00 -1.56201E+00 -1.55859E+00 -1.55518E+00 -1.55176E+00 -1.54834E+00
  -1.54492E+00 -1.54150E+00 -1.53809E+00 -1.53467E+00 -1.53125E+00 -1.52783E+00
  -1.52441E+00 -1.52100E+00 -1.51758E+00 -1.51416E+00 -1.51074E+00 -1.50732E+00
  -1.50391E+00 -1.50049E+00 -1.49707E+00 -1.49365E+00 -1.49023E+00 -1.48682E+00
  -1.48340E+00 -1.47998E+00 -1.47656E+00 -1.47314E+00 -1.46973E+00 -1.46631E+00
  -1.46289E+00 -1.45947E+00 -1.45605E+00 -1.45264E+00 -1.44922E+00 -1.44580E+00
  -1.44238E+00 -1.43896E+00 -1.43555E+00 -1.43213E+00 -1.42871E+00 -1.42529E+00
  -1.42188E+00 -1.41846E+00 -1.41504E+00 -1.41162E+00 -1.40820E+00 -1.40479E+00
  -1.40137E+00 -1.39795E+00 -1.39453E+00 -1.39111E+00 -1.38770E+00 -1.38428E+00
  -1.38086E+00 -1.37744E+00 -1.37402E+00 -1.37061E+00 -1.36719E+00 -1.36377E+00
  -1.36035E+00 -1.35693E+00 -1.35352E+00 -1.35010E+00 -1.34668E+00 -1.34326E+00
  -1.33984E+00 -1.33643E+00 -1.33301E+00 -1.32959E+00 -1.32617E+00 -1.32275E+00
  -1.31934E+00 -1.31592E+00 -1.31250E+00 -1.30908E+00 -1.30566E+00 -1.30225E+00
  -1.29883E+00 -1.29541E+00 -1.29199E+00 -1.28857E+00 -1.28516E+00 -1.28174E+00
  -1.27832E+00 -1.27490E+00 -1.27148E+00 -1.26807E+00 -1.26465E+00 -1.26123E+00
  -1.25781E+00 -1.25439E+00 -1.25098E+00 -1.24756E+00 -1.24414E+00 -1.24072E+00
  -1.23730E+00 -1.23389E+00 -1.23047E+00 -1.22705E+00 -1.22363E+00 -1.22021E+00
  -1.21680E+00 -1.21338E+00 -1.20996E+00 -1.20654E+00 -1.20312E+00 -1.19971E+00
  -1.19629E+00 -1.19287E+00 -1.18945E+00 -1.18604E+00 -1.18262E+00 -1.17920E+00
  -1.17578E+00 -1.17236E+00 -1.16895E+00 -1.16553E+00 -1.16211E+00 -1.15869E+00
  -1.15527E+00 -1.15186E+00 -1.14844E+00 -1.14502E+00 -1.14160E+00 -1.13818E+00
  -1.13477E+00 -1.13135E+00 -1.12793E+00 -1.12451E+00 -1.12109E+00 -1.11768E+00
  -1.11426E+00 -1.11084E+00 -1.10742E+00 -1.10400E+00 -1.10059E+00 -1.09717E+00
  -1.09375E+00 -1.09033E+00 -1.08691E+00 -1.08350E+00 -1.08008E+00 -1.07666E+00
  -1.07324E+00 -1.06982E+00 -1.06641E+00 -1.06299E+00 -1.05957E+00 -1.05615E+00
  -1.05273E+00 -1.04932E+00 -1.04590E+00 -1.04248E+00 -1.03906E+00 -1.03564E+00
  -1.03223E+00 -1.02881E+00 -1.02539E+00 -1.02197E+00 -1.01855E+00 -1.01514E+00
  -1.01172E+00 -1.00830E+00 -1.00488E+00 -1.00146E+00 -9.98047E-01 -9.94629E-01
  -9.91211E-01 -9.87793E-01 -9.84375E-01 -9.80957E-01 -9.77539E-01 -9.74121E-01
  -9.70703E-01 -9.67285E-01 -9.63867E-01 -9.60449E-01 -9.57031E-01 -9.53613E-01
  -9.50195E-01 -9.46777E-01 -9.43359E-01 -9.39941E-01 -9.36523E-01 -9.33105E-01
  -9.29688E-01 -9.26270E-01 -9.22852E-01 -9.19434E-01 -9.16016E-01 -9.12598E-01
  -9.09180E-01 -9.05762E-01 -9.02344E-01 -8.98926E-01 -8.95508E-01 -8.92090E-01
  -8.88672E-01 -8.85254E-01 -8.81836E-01 -8.78418E-01 -8.75000E-01 -8.71582E-01
  -8.68164E-01 -8.64746E-01 -8.61328E-01 -8.57910E-01 -8.54492E-01 -8.51074E-01
  -8.47656E-01 -8.44238E-01 -8.40820E-01 -8.37402E-01 -8.33984E-01 -8.30566E-01
  -8.27148E-01 -8.23730E-01 -8.20312E-01 -8.16895E-01 -8.13477E-01 -8.10059E-01
  -8.06641E-01 -8.03223E-01 -7.99805E-01 -7.96387E-01 -7.92969E-01 -7.89551E-01
  -7.86133E-01 -7.82715E-01 -7.79297E-01 -7.75879E-01 -7.72461E-01 -7.69043E-01
  -7.65625E-01 -7.62207E-01 -7.58789E-01 -7.55371E-01 -7.51953E-01 -7.48535E-01
  -7.45117E-01 -7.41699E-01 -7.38281E-01 -7.34863E-01 -7.31445E-01 -7.28027E-01
  -7.24609E-01 -7.21191E-01 -7.17773E-01 -7.14355E-01 -7.10938E-01 -7.07520E-01
  -7.04102E-01 -7.00684E-01 -6.97266E-01 -6.93848E-01 -6.90430E-01 -6.87012E-01
  -6.83594E-01 -6.80176E-01 -6.76758E-01 -6.73340E-01 -6.69922E-01 -6.66504E-01
  -6.63086E-01 -6.59668E-01 -6.56250E-01 -6.52832E-01 -6.49414E-01 -6.45996E-01
  -6.42578E-01 -6.39160E-01 -6.35742E-01 -6.32324E-01 -6.28906E-01 -6.25488E-01
  -6.22070E-01 -6.18652E-01 -6.15234E-01 -6.11816E-01 -6.08398E-01 -6.04980E-01
  -6.01562E-01 -5.98145E-01 -5.94727E-01 -5.91309E-01 -5.87891E-01 -5.84473E-01
  -5.81055E-01 -5.77637E-01 -5.74219E-01 -5.70801E-01 -5.67383E-01 -5.63965E-01
  -5.60547E-01 -5.57129E-01 -5.53711E-01 -5.50293E-01 -5.46875E-01 -5.43457E-01
  -5.40039E-01 -5.36621E-01 -5.33203E-01 -5.29785E-01 -5.26367E-01 -5.22949E-01
  -5.19531E-01 -5.16113E-01 -5.12695E-01 -5.09277E-01 -5.05859E-01 -5.02441E-01
  -4.99023E-01 -4.95605E-01 -4.92188E-01 -4.88770E-01 -4.85352E-01 -4.81934E-01
  -4.78516E-01 -4.75098E-01 -4.71680E-01 -4.68262E-01 -4.64844E-01 -4.61426E-01
  -4.58008E-01 -4.54590E-01 -4.51172E-01 -4.47754E-01 -4.44336E-01 -4.40918E-01
  -4.37500E-01 -4.34082E-01 -4.30664E-01 -4.27246E-01 -4.23828E-01 -4.20410E-01
  -4.16992E-01 -4.13574E-01 -4.10156E-01 -4.06738E-01 -4.03320E-01 -3.99902E-01
  -3.96484E-01 -3.93066E-01 -3.89648E-01 -3.86230E-01 -3.82812E-01 -3.79395E-01
  -3.75977E-01 -3.72559E-01 -3.69141E-01 -3.65723E-01 -3.62305E-01 -3.58887E-01
  -3.55469E-01 -3.52051E-01 -3.48633E-01 -3.45215E-01 -3.41797E-01 -3.38379E-01
  -3.34961E-01 -3.31543E-01 -3.28125E-01 -3.24707E-01 -3.21289E-01 -3.17871E-01
  -3.14453E-01 -3.11035E-01 -3.07617E-01 -3.04199E-01 -3.00781E-01 -2.97363E-01
  -2.93945E-01 -2.90527E-01 -2.87109E-01 -2.83691E-01 -2.80273E-01 -2.76855E-01
  -2.73438E-01 -2.70020E-01 -2.66602E-01 -2.63184E-01 -2.59766E-01 -2.56348E-01
  -2.52930E-01 -2.49512E-01 -2.46094E-01 -2.42676E-01 -2.39258E-01 -2.35840E-01
  -2.32422E-01 -2.29004E-01 -2.25586E-01 -2.22168E-01 -2.18750E-01 -2.15332E-01
  -2.11914E-01 -2.08496E-01 -2.05078E-01 -2.01660E-01 -1.98242E-01 -1.94824E-01
  -1.91406E-01 -1.87988E-01 -1.84570E-01 -1.81152E-01 -1.77734E-01 -1.74316E-01
  -1.70898E-01 -1.67480E-01 -1.64062E-01 -1.60645E-01 -1.57227E-01 -1.53809E-01
  -1.50391E-01 -1.46973E-01 -1.43555E-01 -1.40137E-01 -1.36719E-01 -1.33301E-01
  -1.29883E-01 -1.26465E-01 -1.23047E-01 -1.19629E-01 -1.16211E-01 -1.12793E-01
  -1.09375E-01 -1.05957E-01 -1.02539E-01 -9.91211E-02 -9.57031E-02 -9.22852E-02
  -8.88672E-02 -8.54492E-02 -8.20312E-02 -7.86133E-02 -7.51953E-02 -7.17773E-02
  -6.83594E-02 -6.49414E-02 -6.15234E-02 -5.81055E-02 -5.46875E-02 -5.12695E-02
  -4.78516E-02 -4.44336E-02 -4.10156E-02 -3.75977E-02 -3.41797E-02 -3.07617E-02
  -2.73438E-02 -2.39258E-02 -2.05078E-02 -1.70898E-02 -1.36719E-02 -1.02539E-02
  -6.83594E-03 -3.41797E-03  0.00000E+00  3.41797E-03  6.83594E-03  1.02539E-02
   1.36719E-02  1.70898E-02  2.05078E-02  2.39258E-02  2.73438E-02  3.07617E-02
   3.41797E-02  3.75977E-02  4.10156E-02  4.44336E-02  4.78516E-02  5.12695E-02
   5.46875E-02  5.81055E-02  6.15234E-02  6.49414E-02  6.83594E-02  7.17773E-02
   7.51953E-02  7.86133E-02  8.20312E-02  8.54492E-02  8.88672E-02  9.22852E-02
   9.57031E-02  9.91211E-02  1.02539E-01  1.05957E-01  1.09375E-01  1.12793E-01
   1.16211E-01  1.19629E-01  1.23047E-01  1.26465E-01  1.29883E-01  1.33301E-01
   1.36719E-01  1.40137E-01  1.43555E-01  1.46973E-01  1.50391E-01  1.53809E-01
   1.57227E-01  1.60645E-01  1.64062E-01  1.67480E-01  1.70898E-01  1.74316E-01
   1.77734E-01  1.81152E-01  1.84570E-01  1.87988E-01  1.91406E-01  1.94824E-01
   1.98242E-01  2.01660E-01  2.05078E-01  2.08496E-01  2.11914E-01  2.15332E-01
   2.18750E-01  2.22168E-01  2.25586E-01  2.29004E-01  2.32422E-01  2.35840E-01
   2.39258E-01  2.42676E-01  2.46094E-01  2.49512E-01  2.52930E-01  2.56348E-01
   2.59766E-01  2.63184E-01  2.66602E-01  2.70020E-01  2.73438E-01  2.76855E-01
   2.80273E-01  2.83691E-01  2.87109E-01  2.90527E-01  2.93945E-01  2.97363E-01
   3.00781E-01  3.04199E-01  3.07617E-01  3.11035E-01  3.14453E-01  3.17871E-01
   3.21289E-01  3.24707E-01  3.28125E-01  3.31543E-01  3.34961E-01  3.38379E-01
   3.41797E-01  3.45215E-01  3.48633E-01  3.52051E-01  3.55469E-01  3.58887E-01
